wn_synset,bn:id,pos,lemmata EN,definition,lemmata ES,is it related to music?,note
,bn:03150812n,,"deutsch's_scale_illusion, scale_illusion, deutch's_scale_illusion","Deutsch's scale illusion is an auditory illusion in which two series of unconnected notes appear to combine into a single recognisable melody, when played simultaneously into the left and right ears of a listener.",ilusión_de_la_escala_deutsch,YES,
,bn:03150812n,,"deutsch's_scale_illusion, scale_illusion, deutch's_scale_illusion","Deutsch's scale illusion is an auditory illusion in which two series of unconnected notes appear to combine into a single recognisable melody, when played simultaneously into the left and right ears of a listener.",ilusión_de_escala,YES,
,bn:00025828n,,deepness,A low pitch that is loud and voluminous,deepness,YES,
,bn:16364069n,,"deep_funk, hard_funk","Deep funk is a subgenre of funk music which, unlike traditional mainstream funk, has a more soulful, rawer, grittier, and ""heavier"" sound.",deep_funk,YES,
,bn:16364069n,,"deep_funk, hard_funk","Deep funk is a subgenre of funk music which, unlike traditional mainstream funk, has a more soulful, rawer, grittier, and ""heavier"" sound.",hard_funk,YES,
,bn:01491790n,,"decet, decimette, dectet, tentet","In music, a decet—sometimes dectet, decimette, or even tentet —is a composition which requires ten musicians for a performance, or a musical group that consists of ten people.",decet,YES,
,bn:01491790n,,"decet, decimette, dectet, tentet","In music, a decet—sometimes dectet, decimette, or even tentet —is a composition which requires ten musicians for a performance, or a musical group that consists of ten people.",decimette,YES,
,bn:01491790n,,"decet, decimette, dectet, tentet","In music, a decet—sometimes dectet, decimette, or even tentet —is a composition which requires ten musicians for a performance, or a musical group that consists of ten people.",dectet,YES,
,bn:01491790n,,"decet, decimette, dectet, tentet","In music, a decet—sometimes dectet, decimette, or even tentet —is a composition which requires ten musicians for a performance, or a musical group that consists of ten people.",tentet,YES,
,bn:01993176n,,decca_tree,The Decca Tree is a spaced microphone array most commonly used for orchestral recording.,decca_tree,YES,
,bn:00917890n,,dawr,A dawr is a genre of Arabic vocal music sung in regional or colloquial Arabic.,dawr,YES,
,bn:01870797n,,datong,"The datong is a bowed string instrument in the huqin family, and is used as an accompanying instrument in the huaguxi opera tradition of Hunan, China.",datong,YES,
,bn:00817931n,,"dappan_koothu, tappaankuthu, dappankuthu, dappanguthu, tappankuthu, dappaankuthu, tapanguchi, dappaan_koothu",Dappan Koothu is a folk dance and music genre with an emphasis on percussion performed in the South Indian state of Tamil Nadu.,dappan_koothu,YES,
,bn:00817931n,,"dappan_koothu, tappaankuthu, dappankuthu, dappanguthu, tappankuthu, dappaankuthu, tapanguchi, dappaan_koothu",Dappan Koothu is a folk dance and music genre with an emphasis on percussion performed in the South Indian state of Tamil Nadu.,tappaankuthu,YES,
,bn:00817931n,,"dappan_koothu, tappaankuthu, dappankuthu, dappanguthu, tappankuthu, dappaankuthu, tapanguchi, dappaan_koothu",Dappan Koothu is a folk dance and music genre with an emphasis on percussion performed in the South Indian state of Tamil Nadu.,dappankuthu,YES,
,bn:00817931n,,"dappan_koothu, tappaankuthu, dappankuthu, dappanguthu, tappankuthu, dappaankuthu, tapanguchi, dappaan_koothu",Dappan Koothu is a folk dance and music genre with an emphasis on percussion performed in the South Indian state of Tamil Nadu.,dappanguthu,YES,
,bn:00817931n,,"dappan_koothu, tappaankuthu, dappankuthu, dappanguthu, tappankuthu, dappaankuthu, tapanguchi, dappaan_koothu",Dappan Koothu is a folk dance and music genre with an emphasis on percussion performed in the South Indian state of Tamil Nadu.,tappankuthu,YES,
,bn:00817931n,,"dappan_koothu, tappaankuthu, dappankuthu, dappanguthu, tappankuthu, dappaankuthu, tapanguchi, dappaan_koothu",Dappan Koothu is a folk dance and music genre with an emphasis on percussion performed in the South Indian state of Tamil Nadu.,dappaankuthu,YES,
,bn:00817931n,,"dappan_koothu, tappaankuthu, dappankuthu, dappanguthu, tappankuthu, dappaankuthu, tapanguchi, dappaan_koothu",Dappan Koothu is a folk dance and music genre with an emphasis on percussion performed in the South Indian state of Tamil Nadu.,tapanguchi,YES,
,bn:00817931n,,"dappan_koothu, tappaankuthu, dappankuthu, dappanguthu, tappankuthu, dappaankuthu, tapanguchi, dappaan_koothu",Dappan Koothu is a folk dance and music genre with an emphasis on percussion performed in the South Indian state of Tamil Nadu.,dappaan_koothu,YES,
,bn:15617250n,,"dapha_music, dapa_music","Dapha music is a Newa artform in which singers and musicians perform devotional music, based on classical raga and taal system.",música_dapha,YES,
,bn:15617250n,,"dapha_music, dapa_music","Dapha music is a Newa artform in which singers and musicians perform devotional music, based on classical raga and taal system.",música_dapa,YES,
,bn:03602611n,,"đàn_tam_thập_lục, dan_tam_thap_luc, tam_thap_luc, tam_thập_lục",The đàn tam thập lục is a Vietnamese hammered dulcimer with 36 metal strings.,đàn_tam_thập_lục,YES,
,bn:03602611n,,"đàn_tam_thập_lục, dan_tam_thap_luc, tam_thap_luc, tam_thập_lục",The đàn tam thập lục is a Vietnamese hammered dulcimer with 36 metal strings.,dan_tam_thap_luc,YES,
,bn:03602611n,,"đàn_tam_thập_lục, dan_tam_thap_luc, tam_thap_luc, tam_thập_lục",The đàn tam thập lục is a Vietnamese hammered dulcimer with 36 metal strings.,tam_thap_luc,YES,
,bn:03602611n,,"đàn_tam_thập_lục, dan_tam_thap_luc, tam_thap_luc, tam_thập_lục",The đàn tam thập lục is a Vietnamese hammered dulcimer with 36 metal strings.,tam_thập_lục,YES,
,bn:03882709n,,"đàn_đá, dan_da, stone_musical_instrument","The đàn đá is a lithophone played by ethnic minority groups in the Central Highlands of Vietnam, in the provinces of Lâm Đồng, Đắk Nông, Đắk Lắk, Gia Lai, and Kon Tum.",đàn_đá,YES,
,bn:03882709n,,"đàn_đá, dan_da, stone_musical_instrument","The đàn đá is a lithophone played by ethnic minority groups in the Central Highlands of Vietnam, in the provinces of Lâm Đồng, Đắk Nông, Đắk Lắk, Gia Lai, and Kon Tum.",dan_da,YES,
,bn:03882709n,,"đàn_đá, dan_da, stone_musical_instrument","The đàn đá is a lithophone played by ethnic minority groups in the Central Highlands of Vietnam, in the provinces of Lâm Đồng, Đắk Nông, Đắk Lắk, Gia Lai, and Kon Tum.",instrumento_musical_de_piedra,YES,
,bn:02654274n,,"dahu, da_hu, cizhonghu, xiaodihu",The dahu is a large bowed string instrument from China.,dahu,YES,
,bn:02654274n,,"dahu, da_hu, cizhonghu, xiaodihu",The dahu is a large bowed string instrument from China.,da_hu,YES,
,bn:02654274n,,"dahu, da_hu, cizhonghu, xiaodihu",The dahu is a large bowed string instrument from China.,cizhonghu,YES,
,bn:02654274n,,"dahu, da_hu, cizhonghu, xiaodihu",The dahu is a large bowed string instrument from China.,xiaodihu,YES,
,bn:01619217n,,daggering,Daggering is a form of dance originating from Jamaica.,daggering,YES,
,bn:02667163n,,dadaria,Dadaria is one of various types of folk-songs or field-songs of the state of Chhattisgarh in India.,dadaria,YES,
,bn:01076834n,,"d♭_tuning, c♯_tuning, d-flat_tuning, db_tuning","D♭ tuning, also called C♯ tuning, is an alternative guitar tuning.",afinación_d♭,YES,
,bn:01076834n,,"d♭_tuning, c♯_tuning, d-flat_tuning, db_tuning","D♭ tuning, also called C♯ tuning, is an alternative guitar tuning.",afinación_c♯,YES,
,bn:01076834n,,"d♭_tuning, c♯_tuning, d-flat_tuning, db_tuning","D♭ tuning, also called C♯ tuning, is an alternative guitar tuning.",afinación_d-flat,YES,
,bn:01076834n,,"d♭_tuning, c♯_tuning, d-flat_tuning, db_tuning","D♭ tuning, also called C♯ tuning, is an alternative guitar tuning.",afinación_db,YES,
,bn:02847696n,,"czech_tramping_music, czech_tramping_song, czech_tramp_music, tramping_music, czech_wandering_song, tramp_song, tramp_music, tramping_song",Tramping music and tramping song are the styles of music and songs associated with Czech tramping recreational activity.,música_tramping_checa,YES,
,bn:02847696n,,"czech_tramping_music, czech_tramping_song, czech_tramp_music, tramping_music, czech_wandering_song, tramp_song, tramp_music, tramping_song",Tramping music and tramping song are the styles of music and songs associated with Czech tramping recreational activity.,canción_tramping_checa,YES,
,bn:02847696n,,"czech_tramping_music, czech_tramping_song, czech_tramp_music, tramping_music, czech_wandering_song, tramp_song, tramp_music, tramping_song",Tramping music and tramping song are the styles of music and songs associated with Czech tramping recreational activity.,música_tramp_checa,YES,
,bn:02847696n,,"czech_tramping_music, czech_tramping_song, czech_tramp_music, tramping_music, czech_wandering_song, tramp_song, tramp_music, tramping_song",Tramping music and tramping song are the styles of music and songs associated with Czech tramping recreational activity.,música_tramping,YES,
,bn:02847696n,,"czech_tramping_music, czech_tramping_song, czech_tramp_music, tramping_music, czech_wandering_song, tramp_song, tramp_music, tramping_song",Tramping music and tramping song are the styles of music and songs associated with Czech tramping recreational activity.,canción_dispersa_checa,YES,
,bn:02847696n,,"czech_tramping_music, czech_tramping_song, czech_tramp_music, tramping_music, czech_wandering_song, tramp_song, tramp_music, tramping_song",Tramping music and tramping song are the styles of music and songs associated with Czech tramping recreational activity.,canción_tramp,YES,
,bn:02847696n,,"czech_tramping_music, czech_tramping_song, czech_tramp_music, tramping_music, czech_wandering_song, tramp_song, tramp_music, tramping_song",Tramping music and tramping song are the styles of music and songs associated with Czech tramping recreational activity.,música_tramp,YES,
,bn:02847696n,,"czech_tramping_music, czech_tramping_song, czech_tramp_music, tramping_music, czech_wandering_song, tramp_song, tramp_music, tramping_song",Tramping music and tramping song are the styles of music and songs associated with Czech tramping recreational activity.,canción_tramping,YES,
,bn:01941834n,,czech_bluegrass,Czech Bluegrass is Czech interpretations of bluegrass music that emerged during the middle of the twentieth century in the southeastern United States.,bluegrass_checo,YES,
,bn:00633186n,,"cymbal_choke, choke_cymbal, choke_cymbals","In percussion, cymbal choke is a drum stroke or push which consists of striking a cymbal with a drum stick held in one hand and then immediately grabbing the cymbal with another hand, or more rarely, with the same hand.",estrangulamiento_del_cimbal,YES,
