wn_synset,bn:id,pos,lemmata EN,definition,lemmata FR,is it related to music?
,bn:02336897n,,"sample-based_synthesis, sample-based",Sample-based synthesis is a form of audio synthesis that can be contrasted to either subtractive synthesis or additive synthesis.,synthèse_basée_sur_des_échantillons,YES
,bn:03131093n,,"sámi_music, sami_music, saami_music, lapp_music, joikers, music_of_sámiland, music_of_lappland, joiker, music_of_lapland, music_of_samiland",In traditional Sámi music songs and joiks are important musical expressions of the Sámi people and Sámi languages.,sámi_music_ musique_sámi,YES
,bn:02311935n,,"salsa_romántica, salsa_romantica, salsa_erotica, salsa_erótica, salsa_monga",Salsa Romántica is a soft form of salsa music that emerged between the mid-1980s and early 1990s in New York City and Puerto Rico.,salsa_romántica,YES
,bn:02474833n,,"salsa_dura, salsa_gorda, salsa_brava","Salsa dura, also known as salsa brava or salsa gorda, is a style of salsa music developed in the 1970s with an emphasis on the instrumental part of the music over the lead vocals.",Salsa_dura,YES
,bn:02474833n,,"salsa_dura, salsa_gorda, salsa_brava","Salsa dura, also known as salsa brava or salsa gorda, is a style of salsa music developed in the 1970s with an emphasis on the instrumental part of the music over the lead vocals.",salsa_brava,YES
,bn:02474833n,,"salsa_dura, salsa_gorda, salsa_brava","Salsa dura, also known as salsa brava or salsa gorda, is a style of salsa music developed in the 1970s with an emphasis on the instrumental part of the music over the lead vocals.",salsa_gorda,YES
,bn:15079733n,,"russian_romance, russian_art_song, gypsy_art_song, russian_gypsy_song","Russian romance or Russian Gypsy song is a type of sentimental sung poetry with hints of Gypsy influence that was developed in Imperial Russia by such composers as Alexander Alyabyev, Alexander Varlamov, and Alexander Gurilyov.",romance_russe,YES
,bn:03534190n,,"russian_pop, popular_music_in_russia","Russian pop music is Russian language pop music produced either in Russia, CIS countries, Baltic states and other foreign countries in which the songs are performed primarily in Russian language, languages of the countries of the CIS, and in the other languages of the world.",pop_russe,YES
,bn:03534190n,,"russian_pop, popular_music_in_russia","Russian pop music is Russian language pop music produced either in Russia, CIS countries, Baltic states and other foreign countries in which the songs are performed primarily in Russian language, languages of the countries of the CIS, and in the other languages of the world.",musique_populaire_russe,YES
,bn:03361586n,,"romanian_rock, rock_music_in_romania",Romanian rock is a genre of popular music in Romania.,rock_roumain,YES
,bn:03361586n,,"romanian_rock, rock_music_in_romania",Romanian rock is a genre of popular music in Romania.,musique_rock_roumaine,YES
,bn:02230068n,,"romanian_popular_music, popular_music_in_romania","In Romania, the syntagm popular music is used to denote a musical genre based on folklore, but distinct from it.",Musique_traditionnelle_roumaine,YES
,bn:02254245n,,"roland_v-drum, roland_v-drums, v-drums, v-drum","V-Drums is a variety of electronic drums, drum brain modules, and related electronic percussion product manufactured and trademarked by Roland Corporation.",V-drums,YES
,bn:03132980n,,"rock_musical, rock-musical, rock_musicals",A rock musical is a musical theatre work with rock music.,comédie_musicale_rock,YES
,bn:17347571n,,"rock_music_of_west_bengal, west_bengal_rock_music","Rock music of West Bengal originated in Kolkata, West Bengal, India.",musique_rock_du_bengale_occidental,YES
,bn:02415380n,,"rock_festival, rock_music_festival, rock_festivals, list_of_traveling_rock_festivals, historic_rock_festival, list_of_rock_festivals, list_of_historic_rock_festivals, lists_of_rock_festivals, historic_rock_festivals, rock_fest","A rock festival is a series of musical performances by a variety of artists, which generally take place over a number of days.",rock_festival,YES
,bn:02415380n,,"rock_festival, rock_music_festival, rock_festivals, list_of_traveling_rock_festivals, historic_rock_festival, list_of_rock_festivals, list_of_historic_rock_festivals, lists_of_rock_festivals, historic_rock_festivals, rock_fest","A rock festival is a series of musical performances by a variety of artists, which generally take place over a number of days.",festival_de_musique_rock,YES
,bn:02324455n,,rock_and_roll_revival,"Rock and Roll Revival was a back-to-basics musical trend of the late 1960s and early 1970s, in a sort-of backlash against the heavier and psychedelic rock sounds then in vogue.",revival_rock_and_roll,YES
,bn:16027022n,,"rock_and_alternative_music_in_iran, iranian_rock, iranian_metal, aryan_rock, iranian_rock_and_alternative_music, heavy_metal_music_in_iran",Iranian rock refers to rock music produced by Iranian artists.,musique_alternatiive_en_iran,YES
,bn:03594734n,,"robotic_voice_effects, robotic_voice_effect, robot_voice, robotic_voice",Robotic voice effects became a recurring element in popular music starting in the second half of the twentieth century.,effets_de_la_voix_robotiques,YES
,bn:15055414n,,rih,"The rih is an instrument that was popular in Eastern Ukraine, with between three and six fingerholes, or sometimes none.",rih,YES
,bn:16830217n,,rhythm_&_praise_music,Rhythm and praise is another term for Christian R&B music.,musique_rythmique_et_louange,YES
,bn:02394801n,,rhapsody,"A rhapsody in music is a one-movement work that is episodic yet integrated, free-flowing in structure, featuring a range of highly contrasted moods, colour, and tonality.",rapsodie,YES
,bn:03041204n,,retrigger,Retriggering is a tracker technique in which a sample is replayed a set number of times within a certain timeframe.,retrigger,YES
,bn:03041204n,,retrigger,Retriggering is a tracker technique in which a sample is replayed a set number of times within a certain timeframe.,redéclenchement,YES
,bn:03252507n,,"resonator_guitar, resophonic_guitar, triolian, national_resophonic_guitar, spider_bridge, duolian, biscuit_bridge, tricone","A resonator guitar or resophonic guitar is an acoustic guitar that produces sound by conducting string vibrations through the bridge to one or more spun metal cones, instead of to the guitar's sounding board.",guitare_résophonique,YES
,bn:03385333n,,"relief, profile","Relief, or profile, refers to the amount of curvature in the fingerboard of a guitar or other similar stringed instrument.",soulagement,YES
,bn:02466009n,,"regional_styles_of_mexican_music, spanish_oldies, spanish_contemporary, mexican_regional_music, regional_mexican_music, son_jalicense, regional_variations_of_mexican_music",Regional styles of Mexican music vary greatly vary from state to state.,styles_régionaux_de_musique_mexicaine,YES
,bn:02408444n,,"reel-to-reel_audio_tape_recording, open-reel_recording,  reel-to-reel_audio_recording, tape_recorder, magnetic_tape_sound_recording, reel-to-reel_audio_tape_recording_and_recorders, reel-to-reel_recorder, tape_editing, tape_splice, tonband, reel-to-reel_audio_tape_recorder,  reel-to-reel, open_reel,  reel-to-reel_tape_deck, tape_splicing, open_reel_tape, audio_tape_cutting, reel_to_reel, open-reel, reel_to_reel_tape, reel-to-reel_tape_recorder, reel-to-reel_tape_recordings, cutting_audio_tape, 7½_ips_reel,  reel_to_reel_tape_deck, reel-to-reel_recording, reel-to-reel_tape, reel_to_reel_tape_recorder, open-reel_deck","Reel-to-reel audio tape recording, also called open-reel recording, is the form of magnetic tape audio recording in which the recording medium is held on a reel that is not permanently mounted in an enclosed cassette.",enregistrement_sur_bande_audio_bobine_à_bobine,YES
,bn:02408444n,,"reel-to-reel_audio_tape_recording, open-reel_recording,  reel-to-reel_audio_recording, tape_recorder, magnetic_tape_sound_recording, reel-to-reel_audio_tape_recording_and_recorders, reel-to-reel_recorder, tape_editing, tape_splice, tonband, reel-to-reel_audio_tape_recorder,  reel-to-reel, open_reel,  reel-to-reel_tape_deck, tape_splicing, open_reel_tape, audio_tape_cutting, reel_to_reel, open-reel, reel_to_reel_tape, reel-to-reel_tape_recorder, reel-to-reel_tape_recordings, cutting_audio_tape, 7½_ips_reel,  reel_to_reel_tape_deck, reel-to-reel_recording, reel-to-reel_tape, reel_to_reel_tape_recorder, open-reel_deck","Reel-to-reel audio tape recording, also called open-reel recording, is the form of magnetic tape audio recording in which the recording medium is held on a reel that is not permanently mounted in an enclosed cassette.",enregistrement_sur_bobine_ouverte,YES
,bn:13917745n,,reductionism,Reductionism is a form of improvised music that developed towards the end of the 20th century.,réductionnisme,YES
,bn:03288819n,,"recording_of_transmission, rot",A recording of transmission is a record made of material broadcast on a radio station.,enregistrement_de_transmission,YES
,bn:03481957n,,"re-amp, reamp, reamping, reamped",Re-amping is a process often used in multitrack recording in which a recorded signal is routed back out of the editing environment and run through external processing using effects units and then into a guitar amplifier and a guitar speaker cabinet or a reverb chamber.,réamplification,YES
,bn:03767942n,,rautalanka,"In common usage, the Finnish word rautalanka means instrumental rock in general.",rautalanka,YES
,bn:03272241n,,"rasin, mizik_rasin, mizik","Rasin, also known as Haitian roots music, is a musical style that began in Haiti in the 1970s when musicians began combining elements of traditional Haitian Vodou ceremonial and folkloric music with various musical styles.",musique_racine,YES
,bn:03653006n,,rasika,A rasika is a term for an aesthete of Indian classical music.,rasika,YES
,bn:02188512n,,ragga_hip_hop,Ragga hip-hop is a fusion-genre that blends ragga and hip-hop music.,Ragga_hip_hop,YES
,bn:03542985n,,raganella,The raganella is a percussion instrument common in the folk music of Calabria in southern Italy.,raganella,YES
,bn:02558926n,,"radiodrum, radio-baton, radio-drum, radiobaton, radio_baton",The Radiodrum or radio-baton is a musical instrument played in three-dimensional space using two mallets.,radiodrum,YES
,bn:02558926n,,"radiodrum, radio-baton, radio-drum, radiobaton, radio_baton",The Radiodrum or radio-baton is a musical instrument played in three-dimensional space using two mallets.,radio-bâton,YES
,bn:03074175n,,"radio_opera, radio_operas",Radio opera is a genre of opera.,radio_opéra,YES
,bn:02895106n,,"rabeca, rabeca_chuleira","The rabeca or rabeca chuleira is a fiddle originating in Portugal, commonly used in both Portugal and Northeastern Brazil, where it i most commonly used in Brazilian forró music.",rabeca,YES
,bn:02895106n,,"rabeca, rabeca_chuleira","The rabeca or rabeca chuleira is a fiddle originating in Portugal, commonly used in both Portugal and Northeastern Brazil, where it i most commonly used in Brazilian forró music.",rabeca_chuleira,YES
